if,then,support,confidence,lift
"knee_l_duration_val, knee_r_exam_creps_right","tongue_sama, knee_l_exam_creps_left",0.16783216783216784,0.7741935483870969,3.1631336405529957
"knee_l_exam_rom, knee_r_exam_rom","knee_r_duration_val, sex_female",0.1258741258741259,0.8181818181818182,3.1621621621621623
"knee_l_exam_creps_left, lumbar_present",knee_r_exam_creps_right,0.13286713286713286,0.95,3.1593023255813955
"knee_l_exam_creps_left, lumbar_present","knee_present, knee_r_exam_creps_right",0.13286713286713286,0.95,3.1593023255813955
"knee_r_duration_val, surgery_other","surgery_other_duration_days, medication_ongoing",0.14685314685314685,0.75,3.1544117647058822
"gas, knee_l_exam_creps_left","knee_r_exam_creps_right, medication_ongoing",0.15384615384615385,0.8148148148148149,3.1491491491491495
"tongue_sama, knee_l_exam_rom",knee_l_exam_tenderness_knee,0.1258741258741259,0.8571428571428572,3.1428571428571432
"knee_l_exam_rom, knee_r_exam_creps_right",knee_l_exam_tenderness_knee,0.1258741258741259,0.8571428571428572,3.1428571428571432
"knee_r_exam_creps_right, sex_female","knee_l_exam_creps_left, medication_ongoing",0.16783216783216784,0.8571428571428572,3.1428571428571432
"tongue_sama, knee_l_exam_rom","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.8571428571428572,3.1428571428571432
"surgery_other, knee_r_exam_creps_right","knee_l_exam_creps_left, medication_ongoing",0.1258741258741259,0.8571428571428572,3.1428571428571432
"knee_r_exam_rom, knee_r_exam_creps_right","knee_l_exam_creps_left, medication_ongoing",0.1258741258741259,0.8571428571428572,3.1428571428571432
"knee_l_exam_rom, knee_r_exam_creps_right","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.8571428571428572,3.1428571428571432
"knee_r_duration_val, nidra_sound","stool_satisfactory, knee_present",0.1258741258741259,0.9,3.1390243902439026
"knee_r_duration_val, knee_r_exam_rom",knee_r_exam_tenderness_knee,0.13986013986013987,0.8333333333333334,3.135964912280702
"knee_r_duration_val, knee_r_exam_rom","knee_present, knee_r_exam_tenderness_knee",0.13986013986013987,0.8333333333333334,3.135964912280702
"knee_l_exam_tenderness_knee, knee_r_exam_creps_right",knee_r_exam_tenderness_knee,0.17482517482517482,0.8333333333333333,3.1359649122807016
"knee_l_exam_tenderness_knee, knee_r_exam_creps_right","knee_present, knee_r_exam_tenderness_knee",0.17482517482517482,0.8333333333333333,3.1359649122807016
"knee_r_duration_val, surgery_other",surgery_other_duration_days,0.15384615384615385,0.7857142857142857,3.1210317460317456
"knee_l_exam_creps_left, knee_l_duration_val",knee_r_exam_creps_right,0.2097902097902098,0.9375,3.117732558139535
"knee_l_exam_creps_left, knee_l_duration_val","knee_r_exam_creps_right, knee_present",0.2097902097902098,0.9375,3.117732558139535
"tongue_sama, knee_r_exam_creps_right","knee_l_exam_creps_left, medication_ongoing",0.1958041958041958,0.8484848484848484,3.111111111111111
"knee_r_duration_val, knee_r_exam_creps_right","knee_l_exam_creps_left, medication_ongoing",0.1958041958041958,0.8484848484848484,3.111111111111111
"medication_ongoing, knee_r_exam_tenderness_knee",knee_l_exam_tenderness_knee,0.1888111888111888,0.84375,3.0937500000000004
"medication_ongoing, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.1888111888111888,0.84375,3.0937500000000004
"knee_r_exam_creps_right, medication_ongoing",knee_l_exam_creps_left,0.2517482517482518,0.972972972972973,3.091891891891892
"knee_r_exam_creps_right, medication_ongoing","knee_l_exam_creps_left, knee_present",0.2517482517482518,0.972972972972973,3.091891891891892
knee_l_exam_creps_left,"knee_r_exam_creps_right, medication_ongoing",0.2517482517482518,0.8,3.091891891891892
"knee_r_exam_creps_right, medication_ongoing","tongue_sama, knee_l_exam_creps_left",0.1958041958041958,0.7567567567567567,3.0918918918918914
"tongue_sama, knee_r_exam_creps_right",knee_l_exam_creps_left,0.22377622377622378,0.9696969696969696,3.081481481481481
"knee_r_duration_val, knee_r_exam_creps_right",knee_l_exam_creps_left,0.22377622377622378,0.9696969696969696,3.081481481481481
"tongue_sama, knee_r_exam_creps_right","knee_l_exam_creps_left, knee_present",0.22377622377622378,0.9696969696969696,3.081481481481481
"knee_r_duration_val, knee_r_exam_creps_right","knee_l_exam_creps_left, knee_present",0.22377622377622378,0.9696969696969696,3.081481481481481
"knee_l_exam_creps_left, knee_l_exam_rom",knee_l_exam_tenderness_knee,0.14685314685314685,0.84,3.08
"knee_l_exam_creps_left, knee_l_exam_rom","knee_l_exam_tenderness_knee, knee_present",0.14685314685314685,0.84,3.08
"gas, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.1258741258741259,0.8181818181818182,3.078947368421053
"gas, knee_l_exam_tenderness_knee","knee_present, knee_r_exam_tenderness_knee",0.1258741258741259,0.8181818181818182,3.078947368421053
"knee_l_exam_creps_left, sex_female",knee_l_exam_tenderness_knee,0.18181818181818182,0.8387096774193549,3.0752688172043015
"knee_l_exam_creps_left, sex_female","knee_l_exam_tenderness_knee, knee_present",0.18181818181818182,0.8387096774193549,3.0752688172043015
"knee_l_duration_val, knee_r_exam_creps_right",knee_l_exam_creps_left,0.2097902097902098,0.967741935483871,3.075268817204301
"knee_l_duration_val, knee_r_exam_creps_right","knee_l_exam_creps_left, knee_present",0.2097902097902098,0.967741935483871,3.075268817204301
knee_r_exam_creps_right,"knee_l_exam_creps_left, medication_ongoing",0.2517482517482518,0.8372093023255816,3.069767441860466
"knee_l_exam_creps_left, medication_ongoing",knee_r_exam_creps_right,0.2517482517482518,0.9230769230769232,3.0697674418604657
"knee_l_exam_creps_left, medication_ongoing","knee_r_exam_creps_right, knee_present",0.2517482517482518,0.9230769230769232,3.0697674418604657
"knee_r_exam_creps_right, sex_female",knee_l_exam_creps_left,0.1888111888111888,0.9642857142857142,3.064285714285714
"knee_r_exam_creps_right, sex_female","knee_l_exam_creps_left, knee_present",0.1888111888111888,0.9642857142857142,3.064285714285714
"knee_l_exam_rom, knee_r_duration_val","knee_l_duration_val, sex_female",0.13986013986013987,0.8333333333333334,3.055555555555556
"knee_r_duration_val, knee_l_morning_stiffness","tongue_sama, knee_l_duration_val",0.13986013986013987,0.8333333333333334,3.055555555555556
"tongue_sama, knee_r_exam_tenderness_knee",knee_l_exam_tenderness_knee,0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_l_exam_creps_left, knee_r_exam_tenderness_knee",knee_l_exam_tenderness_knee,0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_r_duration_val, knee_r_exam_tenderness_knee",knee_l_exam_tenderness_knee,0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee",knee_l_exam_tenderness_knee,0.17482517482517482,0.8333333333333333,3.0555555555555554
"tongue_sama, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_l_exam_creps_left, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_r_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.8333333333333333,3.0555555555555554
"knee_l_duration_val, surgery_other",surgery_other_duration_days,0.13986013986013987,0.7692307692307693,3.0555555555555554
"gas, knee_r_exam_creps_right",knee_l_exam_creps_left,0.16783216783216784,0.9600000000000001,3.050666666666667
"gas, knee_r_exam_creps_right","knee_l_exam_creps_left, knee_present",0.16783216783216784,0.9600000000000001,3.050666666666667
"tongue_sama, knee_l_exam_creps_left",knee_r_exam_creps_right,0.22377622377622378,0.9142857142857143,3.040531561461794
"tongue_sama, knee_l_exam_creps_left","knee_r_exam_creps_right, knee_present",0.22377622377622378,0.9142857142857143,3.040531561461794
knee_r_exam_rom,knee_r_exam_tenderness_knee,0.14685314685314685,0.8076923076923076,3.039473684210526
knee_r_exam_rom,"knee_present, knee_r_exam_tenderness_knee",0.14685314685314685,0.8076923076923076,3.039473684210526
"tongue_sama, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.17482517482517482,0.8064516129032259,3.0348047538200342
"tongue_sama, knee_l_exam_tenderness_knee","knee_present, knee_r_exam_tenderness_knee",0.17482517482517482,0.8064516129032259,3.0348047538200342
knee_r_exam_creps_right,knee_l_exam_creps_left,0.2867132867132867,0.9534883720930234,3.0299741602067187
knee_r_exam_creps_right,"knee_l_exam_creps_left, knee_present",0.2867132867132867,0.9534883720930234,3.0299741602067187
knee_l_exam_creps_left,knee_r_exam_creps_right,0.2867132867132867,0.9111111111111111,3.0299741602067187
knee_l_exam_creps_left,"knee_r_exam_creps_right, knee_present",0.2867132867132867,0.9111111111111111,3.0299741602067187
"knee_r_exam_rom, medication_ongoing","knee_r_duration_val, sex_female",0.1258741258741259,0.7826086956521741,3.0246768507638078
"tongue_sama, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.18181818181818182,0.8666666666666667,3.0227642276422766
"gas, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.13286713286713286,0.8636363636363635,3.012195121951219
"knee_r_exam_creps_right, sex_female",knee_l_exam_tenderness_knee,0.16083916083916083,0.8214285714285714,3.011904761904762
"knee_r_exam_creps_right, sex_female","knee_l_exam_tenderness_knee, knee_present",0.16083916083916083,0.8214285714285714,3.011904761904762
"knee_l_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_tenderness_knee,0.16783216783216784,0.8,3.0105263157894737
"knee_l_duration_val, knee_l_exam_tenderness_knee","knee_present, knee_r_exam_tenderness_knee",0.16783216783216784,0.8,3.0105263157894737
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.17482517482517482,0.8620689655172414,3.0067283431455007
"gas, knee_r_exam_tenderness_knee",knee_l_exam_tenderness_knee,0.1258741258741259,0.8181818181818182,3.0000000000000004
"knee_l_exam_rom, knee_r_exam_rom",knee_l_exam_tenderness_knee,0.1258741258741259,0.8181818181818182,3.0000000000000004
"knee_l_exam_rom, knee_r_exam_rom","knee_l_duration_val, sex_female",0.1258741258741259,0.8181818181818182,3.0000000000000004
"gas, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing",0.1258741258741259,0.8181818181818182,3.0000000000000004
"gas, knee_r_exam_tenderness_knee","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.8181818181818182,3.0000000000000004
"knee_l_exam_rom, knee_r_exam_rom","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.8181818181818182,3.0000000000000004
knee_r_exam_tenderness_knee,knee_l_exam_tenderness_knee,0.21678321678321677,0.8157894736842105,2.991228070175439
knee_r_exam_tenderness_knee,"knee_l_exam_tenderness_knee, knee_present",0.21678321678321677,0.8157894736842105,2.991228070175439
knee_l_exam_tenderness_knee,knee_r_exam_tenderness_knee,0.21678321678321677,0.7948717948717949,2.991228070175439
knee_l_exam_tenderness_knee,"knee_present, knee_r_exam_tenderness_knee",0.21678321678321677,0.7948717948717949,2.991228070175439
"knee_l_duration_val, nidra_sound","stool_satisfactory, knee_present",0.1258741258741259,0.8571428571428572,2.9895470383275264
"gas, knee_r_duration_val","tongue_sama, knee_l_duration_val",0.15384615384615385,0.8148148148148149,2.9876543209876547
"knee_l_exam_creps_left, knee_l_duration_val",knee_l_exam_tenderness_knee,0.18181818181818182,0.8125,2.979166666666667
"knee_l_exam_creps_left, knee_l_duration_val","knee_l_exam_tenderness_knee, knee_present",0.18181818181818182,0.8125,2.979166666666667
"knee_l_exam_rom, knee_r_duration_val",knee_r_exam_tenderness_knee,0.13286713286713286,0.7916666666666666,2.9791666666666665
"knee_l_exam_rom, knee_r_duration_val","knee_present, knee_r_exam_tenderness_knee",0.13286713286713286,0.7916666666666666,2.9791666666666665
"knee_l_duration_val, stool_satisfactory","knee_r_duration_val, urine_normal",0.14685314685314685,0.75,2.9791666666666665
"knee_l_duration_val, knee_r_exam_tenderness_knee","knee_r_duration_val, sex_female",0.13986013986013987,0.7692307692307693,2.9729729729729732
"tongue_sama, knee_r_exam_creps_right",knee_r_exam_tenderness_knee,0.18181818181818182,0.7878787878787878,2.9649122807017543
"tongue_sama, knee_r_exam_creps_right","knee_present, knee_r_exam_tenderness_knee",0.18181818181818182,0.7878787878787878,2.9649122807017543
"knee_l_duration_val, knee_r_exam_tenderness_knee","tongue_sama, knee_r_duration_val",0.14685314685314685,0.8076923076923076,2.9615384615384612
"knee_l_duration_val, knee_r_exam_creps_right",knee_l_exam_tenderness_knee,0.17482517482517482,0.8064516129032259,2.9569892473118284
"knee_l_duration_val, knee_r_exam_creps_right","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.8064516129032259,2.9569892473118284
"knee_l_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.15384615384615385,0.8461538461538461,2.951219512195122
"knee_l_exam_creps_left, knee_r_duration_val",knee_r_exam_tenderness_knee,0.17482517482517482,0.78125,2.939967105263158
"knee_l_exam_creps_left, knee_r_duration_val","knee_present, knee_r_exam_tenderness_knee",0.17482517482517482,0.78125,2.939967105263158
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, medication_ongoing",0.15384615384615385,0.7586206896551725,2.931966449207829
"acidity, knee_l_exam_creps_left","gas, knee_present",0.1258741258741259,0.9,2.925
"knee_l_exam_rom, medication_ongoing","knee_l_duration_val, sex_female",0.16083916083916083,0.7931034482758621,2.9080459770114944
"knee_l_duration_val, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.17482517482517482,0.8333333333333333,2.90650406504065
"knee_r_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.17482517482517482,0.8333333333333333,2.90650406504065
"surgery_other_duration_days, sex_female","surgery_other, appetite_normal",0.13286713286713286,0.7916666666666666,2.9027777777777777
"comorb_other, surgery_other_duration_days","surgery_other, knee_present",0.14685314685314685,0.9130434782608696,2.901449275362319
"knee_r_duration_val, stool_satisfactory","knee_l_duration_val, urine_normal",0.14685314685314685,0.75,2.8986486486486487
"gas, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.13986013986013987,0.9090909090909091,2.888888888888889
"gas, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.13986013986013987,0.9090909090909091,2.888888888888889
"knee_l_exam_rom, knee_r_exam_tenderness_knee","knee_r_duration_val, knee_l_duration_val",0.1258741258741259,0.9473684210526316,2.882418812989922
"tongue_sama, knee_r_exam_tenderness_knee",knee_r_exam_creps_right,0.18181818181818182,0.8666666666666667,2.8821705426356594
"tongue_sama, knee_r_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.18181818181818182,0.8666666666666667,2.8821705426356594
"knee_l_exam_rom, knee_l_duration_val",knee_l_exam_tenderness_knee,0.15384615384615385,0.7857142857142857,2.880952380952381
"knee_l_exam_rom, knee_l_duration_val","knee_l_exam_tenderness_knee, knee_present",0.15384615384615385,0.7857142857142857,2.880952380952381
"gas, knee_r_exam_tenderness_knee",knee_r_exam_creps_right,0.13286713286713286,0.8636363636363635,2.8720930232558137
"gas, knee_r_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.13286713286713286,0.8636363636363635,2.8720930232558137
"knee_l_exam_rom, urine_normal",knee_l_exam_tenderness_knee,0.1258741258741259,0.7826086956521741,2.869565217391305
"knee_l_exam_creps_left, surgery_other",knee_l_exam_tenderness_knee,0.1258741258741259,0.7826086956521741,2.869565217391305
"knee_l_exam_rom, urine_normal","knee_l_duration_val, sex_female",0.1258741258741259,0.7826086956521741,2.869565217391305
"comorb_other, surgery_other_duration_days","surgery_other, appetite_normal",0.1258741258741259,0.7826086956521741,2.869565217391305
"knee_l_exam_rom, urine_normal","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.7826086956521741,2.869565217391305
"knee_l_exam_creps_left, surgery_other","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.7826086956521741,2.869565217391305
"knee_r_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.17482517482517482,0.8620689655172414,2.8668805132317567
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.17482517482517482,0.8620689655172414,2.8668805132317567
knee_l_exam_rom,knee_l_exam_tenderness_knee,0.17482517482517482,0.78125,2.8645833333333335
knee_l_exam_rom,"knee_l_duration_val, sex_female",0.17482517482517482,0.78125,2.8645833333333335
knee_l_exam_rom,"knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.78125,2.8645833333333335
"knee_l_exam_creps_left, knee_r_duration_val",knee_l_exam_tenderness_knee,0.17482517482517482,0.78125,2.8645833333333335
"knee_l_exam_creps_left, knee_r_duration_val","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.78125,2.8645833333333335
"surgery_other, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.1258741258741259,0.9,2.86
"surgery_other_duration_days, lumbar_present","surgery_other, knee_present",0.1258741258741259,0.9,2.86
"surgery_other, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.1258741258741259,0.9,2.86
"gas, knee_r_exam_creps_right",knee_r_exam_tenderness_knee,0.13286713286713286,0.76,2.86
"gas, knee_r_exam_creps_right","knee_present, knee_r_exam_tenderness_knee",0.13286713286713286,0.76,2.86
"knee_r_duration_val, knee_l_morning_stiffness","knee_l_duration_val, medication_ongoing",0.16083916083916083,0.9583333333333333,2.855034722222222
"knee_l_exam_rom, knee_r_exam_rom","knee_l_exam_creps_left, knee_r_exam_creps_right",0.1258741258741259,0.8181818181818182,2.853658536585366
"knee_r_duration_val, knee_r_exam_creps_right",knee_r_exam_tenderness_knee,0.17482517482517482,0.7575757575757575,2.850877192982456
"knee_r_duration_val, knee_r_exam_creps_right","knee_present, knee_r_exam_tenderness_knee",0.17482517482517482,0.7575757575757575,2.850877192982456
"knee_r_morning_stiffness, knee_r_duration_val","knee_l_duration_val, medication_ongoing",0.15384615384615385,0.9565217391304349,2.8496376811594204
"knee_present, surgery_other_duration_days","surgery_other, appetite_normal",0.16783216783216784,0.7741935483870969,2.8387096774193554
"tongue_sama, knee_l_exam_creps_left",knee_l_exam_tenderness_knee,0.1888111888111888,0.7714285714285714,2.8285714285714283
"tongue_sama, knee_l_exam_creps_left","knee_l_exam_tenderness_knee, knee_present",0.1888111888111888,0.7714285714285714,2.8285714285714283
"appetite_normal, surgery_other_duration_days","surgery_other, knee_present",0.16783216783216784,0.888888888888889,2.8246913580246917
"knee_r_duration_val, lumbar_present","knee_l_duration_val, medication_ongoing",0.1258741258741259,0.9473684210526316,2.822368421052632
"knee_l_duration_val, knee_l_morning_stiffness","tongue_sama, knee_r_duration_val",0.13986013986013987,0.7692307692307693,2.8205128205128207
knee_r_exam_rom,"knee_l_exam_creps_left, knee_r_exam_creps_right",0.14685314685314685,0.8076923076923076,2.8170731707317067
"knee_l_duration_val, knee_r_exam_tenderness_knee",knee_r_exam_creps_right,0.15384615384615385,0.8461538461538461,2.813953488372093
"knee_l_duration_val, knee_r_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.15384615384615385,0.8461538461538461,2.813953488372093
"knee_l_exam_tenderness_knee, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.17482517482517482,0.8064516129032259,2.812745869394178
"surgery_other_duration_days, medication_ongoing","surgery_other, appetite_normal",0.18181818181818182,0.7647058823529412,2.8039215686274512
"surgery_other_duration_days, medication_ongoing","surgery_other, knee_present",0.2097902097902098,0.8823529411764706,2.803921568627451
"knee_r_morning_stiffness, knee_l_duration_val","knee_r_duration_val, medication_ongoing",0.15384615384615385,0.9565217391304349,2.791481810115351
"gas, knee_r_exam_creps_right","tongue_sama, knee_r_duration_val",0.13286713286713286,0.76,2.786666666666667
"knee_r_morning_stiffness, medication_ongoing","tongue_sama, knee_l_duration_val",0.13286713286713286,0.76,2.786666666666667
"knee_r_morning_stiffness, medication_ongoing","tongue_sama, knee_r_duration_val",0.13286713286713286,0.76,2.786666666666667
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_duration_val, sex_female",0.15384615384615385,0.7586206896551725,2.7816091954022992
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, medication_ongoing",0.15384615384615385,0.7586206896551725,2.7816091954022992
"knee_r_duration_val, knee_r_exam_creps_right",knee_l_exam_tenderness_knee,0.17482517482517482,0.7575757575757575,2.7777777777777777
"knee_r_duration_val, knee_r_exam_creps_right","knee_l_exam_tenderness_knee, knee_present",0.17482517482517482,0.7575757575757575,2.7777777777777777
"knee_l_duration_val, knee_l_exam_tenderness_knee",knee_r_exam_creps_right,0.17482517482517482,0.8333333333333333,2.7713178294573644
"knee_r_duration_val, knee_r_exam_tenderness_knee",knee_r_exam_creps_right,0.17482517482517482,0.8333333333333333,2.7713178294573644
"knee_l_duration_val, knee_l_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.17482517482517482,0.8333333333333333,2.7713178294573644
"knee_r_duration_val, knee_r_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.17482517482517482,0.8333333333333333,2.7713178294573644
"surgery_other_duration_days, knee_present","surgery_other, sex_female",0.16783216783216784,0.7741935483870969,2.7677419354838713
"tongue_sama, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.1888111888111888,0.8709677419354839,2.767741935483871
"tongue_sama, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.1888111888111888,0.8709677419354839,2.767741935483871
"knee_l_exam_rom, knee_r_exam_rom","knee_r_duration_val, knee_l_duration_val",0.13986013986013987,0.9090909090909091,2.765957446808511
"knee_l_morning_stiffness_duration, knee_l_duration_val","knee_r_duration_val, medication_ongoing",0.1258741258741259,0.9473684210526316,2.7647690655209454
"knee_l_duration_val, knee_r_diag_oa_knee","knee_r_duration_val, medication_ongoing",0.1258741258741259,0.9473684210526316,2.7647690655209454
"knee_l_exam_rom, knee_r_duration_val","knee_l_exam_creps_left, knee_r_exam_creps_right",0.13286713286713286,0.7916666666666666,2.7611788617886175
"knee_l_exam_tenderness_knee, sex_female",knee_l_exam_creps_left,0.18181818181818182,0.8666666666666667,2.754074074074074
"tongue_sama, knee_r_exam_tenderness_knee",knee_l_exam_creps_left,0.18181818181818182,0.8666666666666667,2.754074074074074
"knee_l_duration_val, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.18181818181818182,0.8666666666666667,2.754074074074074
"knee_l_exam_tenderness_knee, sex_female","knee_l_exam_creps_left, knee_present",0.18181818181818182,0.8666666666666667,2.754074074074074
"tongue_sama, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.18181818181818182,0.8666666666666667,2.754074074074074
"knee_l_duration_val, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.18181818181818182,0.8666666666666667,2.754074074074074
knee_r_exam_tenderness_knee,"knee_l_exam_creps_left, knee_r_exam_creps_right",0.2097902097902098,0.7894736842105263,2.753530166880616
"knee_r_duration_val, knee_r_exam_rom",knee_l_exam_tenderness_knee,0.1258741258741259,0.75,2.75
"knee_r_duration_val, knee_l_morning_stiffness","knee_l_duration_val, sex_female",0.1258741258741259,0.75,2.75
"knee_r_duration_val, knee_r_exam_rom","knee_l_duration_val, sex_female",0.1258741258741259,0.75,2.75
"knee_l_duration_val, hypertension","tongue_sama, knee_r_duration_val",0.1258741258741259,0.75,2.75
"knee_r_duration_val, knee_r_exam_rom","knee_l_exam_tenderness_knee, knee_present",0.1258741258741259,0.75,2.75
"gas, knee_r_exam_tenderness_knee",knee_l_exam_creps_left,0.13286713286713286,0.8636363636363635,2.744444444444444
"gas, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.13286713286713286,0.8636363636363635,2.744444444444444
hypertension_duration_days,"hypertension, medication_ongoing",0.16083916083916083,0.9583333333333333,2.7408333333333332
"knee_r_duration_val, knee_l_exam_tenderness_knee",knee_l_exam_creps_left,0.17482517482517482,0.8620689655172414,2.739463601532567
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.17482517482517482,0.8620689655172414,2.739463601532567
"knee_r_exam_rom, sex_female","knee_r_duration_val, knee_l_duration_val",0.1258741258741259,0.9,2.738297872340426
surgery_other_duration_days,"surgery_other, knee_present",0.21678321678321677,0.8611111111111109,2.736419753086419
"tongue_sama, knee_l_exam_rom",knee_l_exam_creps_left,0.1258741258741259,0.8571428571428572,2.723809523809524
"tongue_sama, knee_l_exam_rom","knee_l_exam_creps_left, knee_present",0.1258741258741259,0.8571428571428572,2.723809523809524
"knee_l_exam_rom, knee_r_exam_rom",knee_r_exam_creps_right,0.1258741258741259,0.8181818181818182,2.72093023255814
"knee_l_exam_rom, knee_r_exam_rom","knee_r_exam_creps_right, knee_present",0.1258741258741259,0.8181818181818182,2.72093023255814
"knee_l_exam_tenderness_knee, urine_normal",knee_l_exam_creps_left,0.16083916083916083,0.8518518518518519,2.7069958847736624
"knee_l_exam_tenderness_knee, urine_normal","knee_l_exam_creps_left, knee_present",0.16083916083916083,0.8518518518518519,2.7069958847736624
"tongue_sama, knee_l_exam_tenderness_knee","knee_l_exam_creps_left, knee_r_exam_creps_right",0.16783216783216784,0.7741935483870969,2.700236034618411
knee_l_exam_tenderness_knee,knee_l_exam_creps_left,0.23076923076923078,0.8461538461538463,2.688888888888889
knee_l_exam_tenderness_knee,"knee_l_exam_creps_left, knee_present",0.23076923076923078,0.8461538461538463,2.688888888888889
"knee_l_duration_val, knee_r_exam_tenderness_knee",knee_l_exam_creps_left,0.15384615384615385,0.8461538461538461,2.6888888888888887
"knee_l_duration_val, knee_r_exam_tenderness_knee","knee_l_exam_creps_left, knee_present",0.15384615384615385,0.8461538461538461,2.6888888888888887
knee_r_exam_rom,knee_r_exam_creps_right,0.14685314685314685,0.8076923076923076,2.686046511627907
knee_r_exam_rom,"knee_r_exam_creps_right, knee_present",0.14685314685314685,0.8076923076923076,2.686046511627907
knee_l_exam_tenderness_knee,"knee_l_exam_creps_left, knee_r_exam_creps_right",0.2097902097902098,0.7692307692307693,2.682926829268293
"knee_l_exam_tenderness_knee, knee_r_exam_tenderness_knee",knee_r_exam_creps_right,0.17482517482517482,0.8064516129032259,2.6819204801200303
"knee_l_exam_tenderness_knee, knee_r_exam_tenderness_knee","knee_r_exam_creps_right, knee_present",0.17482517482517482,0.8064516129032259,2.6819204801200303
"knee_r_duration_val, knee_r_diag_oa_knee","knee_l_duration_val, medication_ongoing",0.1258741258741259,0.9,2.68125
"knee_r_morning_stiffness, medication_ongoing","knee_r_duration_val, knee_l_duration_val",0.15384615384615385,0.8800000000000001,2.6774468085106387
"knee_l_duration_val, hypertension","knee_r_duration_val, medication_ongoing",0.15384615384615385,0.9166666666666666,2.6751700680272106
"knee_present, surgery_other_duration_days","surgery_other, medication_ongoing",0.2097902097902098,0.967741935483871,2.661290322580645
"knee_r_duration_val, knee_l_exam_tenderness_knee",knee_l_duration_val,0.1958041958041958,0.9655172413793104,2.6551724137931036
"knee_r_duration_val, knee_l_exam_tenderness_knee","knee_l_duration_val, knee_present",0.1958041958041958,0.9655172413793104,2.6551724137931036
"appetite_normal, surgery_other_duration_days","surgery_other, medication_ongoing",0.18181818181818182,0.962962962962963,2.6481481481481484
"knee_r_duration_val, knee_r_exam_tenderness_knee",knee_l_exam_creps_left,0.17482517482517482,0.8333333333333333,2.648148148148148
