if_symptom,then_suggest,support,confidence,lift
"nidra_sound, medication_ongoing, knee_r_duration_val, knee_present",stool_satisfactory,0.11888111888111888,0.8947368421052632,1.9096622152395915
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, knee_l_exam_creps_left","tongue_sama, knee_present",0.18181818181818182,0.8666666666666667,1.9066666666666667
"knee_l_exam_creps_left, knee_l_exam_rom","sex_female, knee_present",0.14685314685314685,0.84,1.9066666666666665
"lumbar_present, acidity","medication_ongoing, gas",0.18181818181818182,0.8125,1.9047131147540983
"knee_l_duration_val, medication_ongoing, knee_r_morning_stiffness","tongue_sama, knee_present",0.13286713286713286,0.8636363636363635,1.9
"tongue_sama, hypertension, acidity","medication_ongoing, gas",0.11888111888111888,0.8095238095238095,1.897736143637783
"medication_ongoing, stool_unsatisfactory, acidity",gas,0.18181818181818182,0.9285714285714286,1.896938775510204
"tongue_sama, stool_unsatisfactory, lumbar_present","medication_ongoing, gas",0.14685314685314685,0.8076923076923076,1.8934426229508194
"knee_r_duration_val, knee_l_exam_rom","sex_female, knee_present",0.13986013986013987,0.8333333333333334,1.8915343915343916
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_rom, knee_l_exam_tenderness_knee","sex_female, knee_present",0.1048951048951049,0.8333333333333333,1.8915343915343914
"tongue_sama, stool_unsatisfactory, medication_ongoing, acidity",gas,0.17482517482517482,0.9259259259259259,1.8915343915343914
"sex_female, knee_r_morning_stiffness","tongue_sama, knee_present",0.1258741258741259,0.8571428571428572,1.885714285714286
"nidra_sound, appetite_normal, lumbar_present",stool_satisfactory,0.1048951048951049,0.8823529411764706,1.8832309043020192
"knee_l_duration_val, urine_normal, knee_l_exam_tenderness_knee","sex_female, knee_present",0.13286713286713286,0.8260869565217391,1.8750862663906143
knee_r_morning_stiffness,"tongue_sama, knee_present",0.16083916083916083,0.8518518518518519,1.8740740740740742
"lumbar_exam_tenderness, acidity",gas,0.15384615384615385,0.9166666666666666,1.8726190476190474
"knee_l_duration_val, sex_female, knee_l_morning_stiffness","tongue_sama, knee_present",0.11888111888111888,0.85,1.87
"tongue_sama, medication_ongoing, acidity, nidra_disturbed",gas,0.14685314685314685,0.9130434782608696,1.865217391304348
"knee_l_duration_val, stool_satisfactory","knee_present, urine_normal",0.16083916083916083,0.8214285714285714,1.8645124716553287
"stool_unsatisfactory, acidity",gas,0.21678321678321677,0.9117647058823529,1.8626050420168065
"sex_female, knee_l_morning_stiffness","tongue_sama, knee_present",0.15384615384615385,0.8461538461538461,1.8615384615384616
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee","knee_present, urine_normal",0.1258741258741259,0.8181818181818182,1.8571428571428572
"tongue_sama, stool_unsatisfactory, acidity",gas,0.2097902097902098,0.9090909090909091,1.857142857142857
knee_l_morning_stiffness,"tongue_sama, knee_present",0.1888111888111888,0.84375,1.85625
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, knee_r_duration_val, urine_normal","tongue_sama, knee_present",0.11188811188811189,0.8421052631578948,1.8526315789473686
knee_r_diag_oa_knee,"knee_present, urine_normal",0.15384615384615385,0.8148148148148149,1.8495002939447385
"stool_unsatisfactory, lumbar_present, acidity",gas,0.13286713286713286,0.9047619047619048,1.8482993197278912
"knee_l_duration_val, medication_ongoing, knee_l_morning_stiffness","tongue_sama, knee_present",0.14685314685314685,0.84,1.848
knee_l_morning_stiffness,"sex_female, knee_present",0.18181818181818182,0.8125,1.8442460317460316
"knee_l_exam_creps_left, acidity",gas,0.1258741258741259,0.9,1.8385714285714285
"knee_r_exam_tenderness_knee, urine_normal, knee_l_exam_tenderness_knee","sex_female, knee_present",0.11888111888111888,0.8095238095238095,1.837490551776266
"surgery_other, knee_r_duration_val, comorb_other","medication_ongoing, knee_present",0.13286713286713286,1.0,1.8333333333333335
"knee_r_duration_val, knee_l_morning_stiffness","tongue_sama, knee_present",0.13986013986013987,0.8333333333333334,1.8333333333333335
"knee_l_duration_val, knee_r_duration_val, knee_r_diag_oa_knee, knee_l_diag_oa_knee","tongue_sama, knee_present",0.1048951048951049,0.8333333333333333,1.8333333333333333
"knee_l_duration_val, knee_r_exam_tenderness_knee","knee_present, urine_normal",0.14685314685314685,0.8076923076923076,1.833333333333333
"nidra_sound, knee_l_duration_val",stool_satisfactory,0.1258741258741259,0.8571428571428572,1.8294243070362475
"tongue_sama, medication_ongoing, hypertension, acidity",gas,0.11888111888111888,0.8947368421052632,1.8278195488721805
"knee_present, appetite_normal, surgery_other, comorb_other, urine_normal","medication_ongoing, sex_female",0.11188811188811189,0.9411764705882353,1.818759936406995
"medication_ongoing, knee_r_duration_val, knee_l_morning_stiffness","tongue_sama, knee_present",0.13286713286713286,0.8260869565217391,1.8173913043478263
"knee_l_exam_tenderness_knee, acidity",gas,0.11188811188811189,0.8888888888888888,1.8158730158730156
"nidra_sound, knee_l_duration_val, medication_ongoing, knee_present",stool_satisfactory,0.11888111888111888,0.85,1.8141791044776119
"appetite_normal, lumbar_present, knee_present, comorb_other","medication_ongoing, sex_female",0.1048951048951049,0.9375,1.8116554054054053
"knee_r_exam_creps_right, medication_ongoing, knee_r_duration_val, knee_l_exam_creps_left","tongue_sama, knee_present",0.16083916083916083,0.8214285714285714,1.8071428571428572
"medication_ongoing, acidity, nidra_disturbed",gas,0.16083916083916083,0.8846153846153846,1.807142857142857
"medication_ongoing, lumbar_present, acidity, nidra_disturbed",gas,0.1048951048951049,0.8823529411764706,1.8025210084033612
"knee_l_duration_val, medication_ongoing, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_tenderness_knee","tongue_sama, knee_present",0.1258741258741259,0.8181818181818182,1.8000000000000003
"knee_l_exam_creps_left, knee_l_exam_tenderness_knee","tongue_sama, knee_present",0.1888111888111888,0.8181818181818181,1.7999999999999998
"tongue_sama, medication_ongoing, sex_female, acidity",gas,0.15384615384615385,0.8800000000000001,1.7977142857142858
"appetite_normal, knee_l_duration_val, knee_present, nidra_sound",stool_satisfactory,0.11188811188811189,0.8421052631578948,1.7973291437549097
"knee_r_exam_creps_right, knee_l_duration_val, medication_ongoing, knee_l_exam_creps_left","tongue_sama, knee_present",0.15384615384615385,0.8148148148148149,1.7925925925925927
"nidra_sound, appetite_normal",stool_satisfactory,0.21678321678321677,0.8378378378378377,1.788221056877773
"knee_r_exam_tenderness_knee, medication_ongoing","tongue_sama, knee_present",0.18181818181818182,0.8125,1.7875
"tongue_sama, stool_unsatisfactory, lumbar_present, medication_ongoing",gas,0.14685314685314685,0.8749999999999999,1.7874999999999996
"sex_female, knee_present, stool_satisfactory, comorb_other","appetite_normal, medication_ongoing",0.1258741258741259,0.9473684210526316,1.7825484764542938
"knee_l_duration_val, medication_ongoing, knee_r_exam_creps_right, knee_r_duration_val, knee_l_exam_tenderness_knee","tongue_sama, knee_present",0.11888111888111888,0.8095238095238095,1.780952380952381
"nidra_sound, knee_l_duration_val, urine_normal",stool_satisfactory,0.1048951048951049,0.8333333333333333,1.7786069651741292
"knee_l_duration_val, knee_r_exam_tenderness_knee","tongue_sama, knee_present",0.14685314685314685,0.8076923076923076,1.7769230769230768
"lumbar_present, urine_normal, acidity",gas,0.13986013986013987,0.8695652173913044,1.7763975155279503
"knee_r_exam_tenderness_knee, knee_l_exam_tenderness_knee","tongue_sama, knee_present",0.17482517482517482,0.8064516129032259,1.774193548387097
"medication_ongoing, lumbar_present, acidity",gas,0.18181818181818182,0.8666666666666667,1.7704761904761905
"knee_r_duration_val, surgery_other","medication_ongoing, knee_present",0.1888111888111888,0.9642857142857142,1.7678571428571428
"knee_r_duration_val, comorb_other","medication_ongoing, knee_present",0.18181818181818182,0.962962962962963,1.7654320987654324
"appetite_normal, surgery_other, knee_present, urine_normal","medication_ongoing, sex_female",0.14685314685314685,0.9130434782608696,1.764394829612221
"medication_ongoing, lumbar_present, urine_normal, acidity",gas,0.13286713286713286,0.8636363636363635,1.764285714285714
"nidra_sound, sex_female, knee_present, stool_satisfactory","appetite_normal, medication_ongoing",0.1048951048951049,0.9375,1.7639802631578947
"knee_l_duration_val, surgery_other","medication_ongoing, knee_present",0.17482517482517482,0.9615384615384615,1.7628205128205128
"tongue_sama, acidity, nidra_disturbed",gas,0.17482517482517482,0.8620689655172414,1.7610837438423645
"nidra_sound, appetite_normal, medication_ongoing",stool_satisfactory,0.1958041958041958,0.823529411764706,1.7576821773485514
"appetite_normal, knee_l_duration_val, sex_female","medication_ongoing, knee_present",0.16083916083916083,0.9583333333333333,1.7569444444444444
"knee_l_duration_val, knee_r_duration_val, gas","medication_ongoing, knee_present",0.15384615384615385,0.9565217391304349,1.7536231884057976
"tongue_sama, hypertension, acidity",gas,0.1258741258741259,0.8571428571428572,1.7510204081632654
"tongue_sama, knee_l_duration_val, knee_l_morning_stiffness","medication_ongoing, knee_present",0.14685314685314685,0.9545454545454545,1.75
"tongue_sama, appetite_normal, surgery_other, knee_present","medication_ongoing, comorb_other",0.1258741258741259,0.8181818181818182,1.746268656716418
"urine_normal, knee_l_diag_oa_knee","medication_ongoing, knee_present",0.13986013986013987,0.9523809523809524,1.7460317460317463
"knee_l_duration_val, surgery_other_duration_days","medication_ongoing, knee_present",0.13286713286713286,0.95,1.7416666666666667
"tongue_sama, lumbar_present, acidity",gas,0.16083916083916083,0.8518518518518519,1.74021164021164
"appetite_normal, knee_l_duration_val, nidra_sound","medication_ongoing, knee_present",0.1258741258741259,0.9473684210526316,1.7368421052631582
"stool_unsatisfactory, lumbar_exam_tenderness",gas,0.11888111888111888,0.85,1.7364285714285712
"knee_r_duration_val, sex_female","medication_ongoing, knee_present",0.24475524475524477,0.9459459459459459,1.7342342342342343
"nidra_sound, appetite_normal, urine_normal",stool_satisfactory,0.18181818181818182,0.8125,1.734141791044776
"nidra_sound, knee_r_duration_val, stool_satisfactory","medication_ongoing, knee_present",0.11888111888111888,0.9444444444444443,1.7314814814814814
"appetite_normal, surgery_other, knee_present, stool_satisfactory","medication_ongoing, sex_female",0.11888111888111888,0.8947368421052632,1.729018492176387
"tongue_sama, stool_unsatisfactory, lumbar_present",gas,0.15384615384615385,0.8461538461538461,1.7285714285714284
"appetite_normal, surgery_other, nidra_disturbed","medication_ongoing, comorb_other",0.11888111888111888,0.8095238095238095,1.7277896233120114
"appetite_normal, sex_female, knee_l_exam_tenderness_knee","medication_ongoing, knee_present",0.11188811188811189,0.9411764705882353,1.7254901960784315
"acidity, nidra_disturbed",gas,0.1888111888111888,0.84375,1.723660714285714
"appetite_normal, knee_r_duration_val","medication_ongoing, knee_present",0.21678321678321677,0.9393939393939393,1.7222222222222223
"lumbar_present, sex_female, acidity",gas,0.11188811188811189,0.8421052631578948,1.7203007518796993
"knee_r_exam_swelling_non_pitting, knee_r_exam_tenderness_knee","medication_ongoing, knee_present",0.1048951048951049,0.9375,1.7187500000000002
"knee_present, stool_satisfactory, comorb_other","appetite_normal, medication_ongoing",0.14685314685314685,0.9130434782608696,1.717963386727689
"knee_l_duration_val, knee_r_duration_val","medication_ongoing, knee_present",0.3076923076923077,0.9361702127659576,1.716312056737589
"medication_ongoing, sex_female, acidity",gas,0.18181818181818182,0.8387096774193549,1.713364055299539
"tongue_sama, acidity",gas,0.2867132867132867,0.8367346938775511,1.70932944606414
"appetite_normal, surgery_other, lumbar_present, knee_present","medication_ongoing, sex_female",0.1048951048951049,0.8823529411764706,1.705087440381558
"knee_r_duration_val, stool_satisfactory","medication_ongoing, knee_present",0.18181818181818182,0.9285714285714286,1.7023809523809526
"hypertension, acidity",gas,0.13986013986013987,0.8333333333333334,1.7023809523809523
"knee_present, hypertension, nidra_disturbed",gas,0.1048951048951049,0.8333333333333333,1.702380952380952
knee_r_morning_stiffness,"medication_ongoing, knee_present",0.17482517482517482,0.9259259259259259,1.697530864197531
knee_r_duration_val,"medication_ongoing, knee_present",0.34265734265734266,0.9245283018867925,1.6949685534591197
"nidra_sound, sex_female, knee_present","appetite_normal, medication_ongoing",0.1258741258741259,0.9,1.693421052631579
"tongue_sama, urine_normal, acidity",gas,0.20279720279720279,0.8285714285714285,1.6926530612244897
"tongue_sama, knee_l_duration_val","medication_ongoing, knee_present",0.2517482517482518,0.9230769230769232,1.6923076923076927
"knee_l_duration_val, knee_r_duration_val, stool_satisfactory","medication_ongoing, knee_present",0.16783216783216784,0.9230769230769231,1.6923076923076925
"tongue_sama, sex_female, urine_normal, acidity",gas,0.13286713286713286,0.8260869565217391,1.6875776397515527
"knee_l_duration_val, sex_female, knee_l_exam_rom","medication_ongoing, knee_present",0.16083916083916083,0.92,1.6866666666666668
"surgery_other, sex_female, knee_present, stool_satisfactory","appetite_normal, medication_ongoing",0.11888111888111888,0.8947368421052632,1.6835180055401662
"tongue_sama, stool_unsatisfactory, knee_l_morning_stiffness, knee_l_duration_val",sex_female,0.1048951048951049,1.0,1.6823529411764706
"knee_r_exam_creps_right, knee_l_exam_creps_left, gas","medication_ongoing, knee_present",0.15384615384615385,0.9166666666666666,1.6805555555555556
"knee_l_duration_val, knee_r_duration_val, knee_l_exam_rom","medication_ongoing, knee_present",0.14685314685314685,0.9130434782608696,1.6739130434782612
"knee_present, urine_normal, stool_satisfactory, comorb_other","appetite_normal, medication_ongoing",0.11188811188811189,0.8888888888888888,1.672514619883041
"tongue_sama, appetite_normal, surgery_other, knee_present",comorb_other,0.1258741258741259,0.8181818181818182,1.6714285714285715
"knee_l_exam_rom, knee_r_exam_rom","medication_ongoing, knee_present",0.13986013986013987,0.9090909090909091,1.6666666666666667
"medication_ongoing, stool_unsatisfactory, lumbar_present",gas,0.15384615384615385,0.8148148148148149,1.6645502645502646
"nidra_sound, comorb_other","appetite_normal, medication_ongoing",0.16083916083916083,0.8846153846153846,1.6644736842105263
"stool_unsatisfactory, gas, hypertension","tongue_sama, medication_ongoing",0.1048951048951049,1.0,1.6627906976744187
knee_l_exam_rom,"medication_ongoing, knee_present",0.20279720279720279,0.90625,1.6614583333333335
"nidra_sound, sex_female, knee_present, urine_normal","appetite_normal, medication_ongoing",0.1048951048951049,0.8823529411764706,1.660216718266254
"medication_ongoing, acidity",gas,0.2727272727272727,0.8124999999999999,1.6598214285714283
"knee_l_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_rom","medication_ongoing, knee_present",0.13286713286713286,0.9047619047619048,1.6587301587301588
"surgery_other, knee_present, urine_normal, comorb_other","medication_ongoing, sex_female",0.1258741258741259,0.8571428571428572,1.6563706563706564
"sex_female, acidity",gas,0.2097902097902098,0.8108108108108107,1.6563706563706562
"knee_r_exam_creps_right, knee_l_duration_val","medication_ongoing, knee_present",0.1958041958041958,0.903225806451613,1.655913978494624
"medication_ongoing, sex_female, urine_normal, acidity",gas,0.11888111888111888,0.8095238095238095,1.6537414965986394
"knee_r_duration_val, nidra_disturbed","medication_ongoing, knee_present",0.1258741258741259,0.9,1.6500000000000001
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_duration_val","medication_ongoing, knee_present",0.1888111888111888,0.8999999999999999,1.65
"sex_female, urine_normal, acidity",gas,0.14685314685314685,0.8076923076923076,1.6499999999999997
acidity,gas,0.32167832167832167,0.8070175438596491,1.6486215538847115
"surgery_other, sex_female, knee_present, comorb_other","appetite_normal, medication_ongoing",0.14685314685314685,0.8749999999999999,1.6463815789473681
"knee_r_exam_creps_right, knee_l_duration_val, knee_r_duration_val, knee_l_exam_creps_left","medication_ongoing, knee_present",0.18181818181818182,0.8965517241379312,1.6436781609195406
"knee_l_duration_val, knee_l_exam_rom, knee_r_exam_rom","medication_ongoing, sex_female",0.11888111888111888,0.85,1.6425675675675675
"stool_unsatisfactory, knee_r_duration_val","medication_ongoing, knee_present",0.11888111888111888,0.8947368421052632,1.6403508771929827
"knee_l_duration_val, stool_satisfactory","medication_ongoing, knee_present",0.17482517482517482,0.8928571428571428,1.6369047619047619
"knee_l_duration_val, urine_normal","medication_ongoing, knee_present",0.23076923076923078,0.8918918918918919,1.6351351351351353
"appetite_normal, knee_present, urine_normal, comorb_other","medication_ongoing, sex_female",0.15384615384615385,0.8461538461538461,1.635135135135135
"appetite_normal, surgery_other, knee_present","medication_ongoing, sex_female",0.1888111888111888,0.84375,1.630489864864865
"tongue_sama, knee_l_duration_val, sex_female, knee_l_exam_tenderness_knee","medication_ongoing, knee_present",0.11188811188811189,0.8888888888888888,1.6296296296296298
knee_r_diag_oa_knee,"medication_ongoing, knee_present",0.16783216783216784,0.888888888888889,1.6296296296296298
"stool_unsatisfactory, knee_present, knee_l_duration_val","medication_ongoing, sex_female",0.11188811188811189,0.8421052631578948,1.6273115220483643
"tongue_sama, knee_l_duration_val, urine_normal",knee_present,0.1888111888111888,1.0,1.625
"nidra_sound, knee_present, stool_satisfactory","appetite_normal, medication_ongoing",0.13286713286713286,0.8636363636363635,1.6249999999999998
"appetite_normal, surgery_other, knee_present, comorb_other","medication_ongoing, sex_female",0.14685314685314685,0.84,1.623243243243243
"tongue_sama, knee_l_exam_creps_left, knee_r_duration_val","medication_ongoing, knee_present",0.16083916083916083,0.8846153846153846,1.6217948717948718
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_l_exam_rom, knee_l_exam_tenderness_knee","medication_ongoing, knee_present",0.1048951048951049,0.8823529411764706,1.6176470588235294
"knee_l_exam_creps_left, knee_l_duration_val, sex_female","medication_ongoing, knee_present",0.15384615384615385,0.8800000000000001,1.6133333333333337
"nidra_sound, knee_l_duration_val","appetite_normal, medication_ongoing",0.1258741258741259,0.8571428571428572,1.6127819548872182
"knee_r_exam_creps_right, knee_r_duration_val","medication_ongoing, knee_present",0.20279720279720279,0.8787878787878787,1.611111111111111
"knee_l_duration_val, knee_r_exam_tenderness_knee, knee_present, knee_l_exam_rom","medication_ongoing, sex_female",0.1048951048951049,0.8333333333333333,1.6103603603603602
"knee_r_exam_creps_right, knee_l_exam_creps_left","medication_ongoing, knee_present",0.2517482517482518,0.878048780487805,1.609756097560976
"knee_l_exam_creps_left, knee_r_duration_val","medication_ongoing, knee_present",0.1958041958041958,0.875,1.6041666666666667
"knee_r_exam_creps_right, tongue_sama, knee_l_exam_tenderness_knee","medication_ongoing, knee_present",0.14685314685314685,0.8749999999999999,1.6041666666666665
"surgery_other, sex_female, comorb_other","appetite_normal, medication_ongoing",0.16083916083916083,0.8518518518518519,1.6028265107212476
knee_l_exam_tenderness_knee,"medication_ongoing, knee_present",0.23776223776223776,0.8717948717948718,1.5982905982905984
"tongue_sama, knee_l_exam_tenderness_knee","medication_ongoing, knee_present",0.1888111888111888,0.8709677419354839,1.5967741935483872
"knee_l_duration_val, knee_r_duration_val, knee_present, knee_l_exam_rom","medication_ongoing, sex_female",0.13286713286713286,0.8260869565217391,1.5963572267920094
"knee_r_exam_creps_right, knee_l_exam_tenderness_knee, sex_female","medication_ongoing, knee_present",0.13986013986013987,0.8695652173913044,1.5942028985507248
"knee_r_exam_tenderness_knee, knee_r_duration_val","medication_ongoing, knee_present",0.18181818181818182,0.8666666666666667,1.588888888888889
"medication_ongoing, knee_l_duration_val, knee_r_exam_rom, knee_r_duration_val, knee_l_exam_rom",sex_female,0.11888111888111888,0.9444444444444443,1.5888888888888888
knee_l_exam_creps_left,"medication_ongoing, knee_present",0.2727272727272727,0.8666666666666666,1.5888888888888888
"knee_l_duration_val, knee_present, knee_l_exam_rom","medication_ongoing, sex_female",0.16083916083916083,0.8214285714285714,1.5873552123552122
"tongue_sama, surgery_other, sex_female, comorb_other","appetite_normal, medication_ongoing",0.11188811188811189,0.8421052631578948,1.584487534626039
"knee_l_duration_val, medication_ongoing, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_l_exam_rom",sex_female,0.11188811188811189,0.9411764705882353,1.5833910034602077
"knee_l_exam_creps_left, knee_l_duration_val, knee_r_exam_tenderness_knee","medication_ongoing, knee_present",0.13286713286713286,0.8636363636363635,1.5833333333333333
knee_l_morning_stiffness_duration,"medication_ongoing, sex_female",0.1258741258741259,0.8181818181818182,1.5810810810810811
"knee_r_exam_creps_right, knee_l_exam_creps_left, urine_normal","medication_ongoing, knee_present",0.17482517482517482,0.8620689655172414,1.5804597701149428
knee_r_exam_creps_right,"medication_ongoing, knee_present",0.25874125874125875,0.8604651162790699,1.5775193798449616
"knee_l_duration_val, knee_r_exam_rom, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_rom",sex_female,0.1048951048951049,0.9375,1.5772058823529413
"sex_female, knee_present, stool_satisfactory, comorb_other",appetite_normal,0.1258741258741259,0.9473684210526316,1.575275397796818
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_exam_rom","medication_ongoing, knee_present",0.1258741258741259,0.8571428571428572,1.5714285714285716
"tongue_sama, knee_l_exam_creps_left","medication_ongoing, knee_present",0.2097902097902098,0.8571428571428571,1.5714285714285714
"appetite_normal, stool_unsatisfactory, nidra_disturbed","tongue_sama, medication_ongoing",0.11888111888111888,0.9444444444444443,1.5704134366925064
"surgery_other, knee_present, urine_normal","medication_ongoing, sex_female",0.18181818181818182,0.8125,1.5701013513513513
"nidra_sound, knee_r_duration_val, stool_satisfactory","appetite_normal, medication_ongoing",0.1048951048951049,0.8333333333333333,1.5679824561403508
"gas, knee_l_morning_stiffness","tongue_sama, medication_ongoing",0.11188811188811189,0.9411764705882353,1.5649794801641588
"medication_ongoing, surgery_other, sex_female, urine_normal",knee_present,0.18181818181818182,0.962962962962963,1.5648148148148149
"knee_l_duration_val, knee_present, knee_r_exam_rom","medication_ongoing, sex_female",0.11888111888111888,0.8095238095238095,1.5643500643500643
"appetite_normal, medication_ongoing, sex_female, stool_satisfactory",knee_present,0.17482517482517482,0.9615384615384615,1.5624999999999998
"knee_l_exam_tenderness_knee, urine_normal","medication_ongoing, knee_present",0.16083916083916083,0.8518518518518519,1.5617283950617284
"stool_satisfactory, comorb_other","appetite_normal, medication_ongoing",0.20279720279720279,0.8285714285714285,1.5590225563909774
"stool_unsatisfactory, surgery_other, sex_female","tongue_sama, medication_ongoing",0.1048951048951049,0.9375,1.5588662790697676
"nidra_sound, sex_female, urine_normal","medication_ongoing, knee_present",0.11888111888111888,0.85,1.5583333333333333
"urine_normal, stool_satisfactory, comorb_other","appetite_normal, medication_ongoing",0.16783216783216784,0.8275862068965518,1.5571687840290382
"appetite_normal, sex_female, comorb_other","medication_ongoing, knee_present",0.1958041958041958,0.8484848484848484,1.5555555555555556
"surgery_other, urine_normal, comorb_other","appetite_normal, medication_ongoing",0.13286713286713286,0.8260869565217391,1.5543478260869565
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, tongue_sama","medication_ongoing, knee_present",0.15384615384615385,0.8461538461538461,1.5512820512820513
"appetite_normal, surgery_other, sex_female, urine_normal",knee_present,0.14685314685314685,0.9545454545454545,1.5511363636363635
"nidra_sound, stool_satisfactory","appetite_normal, medication_ongoing",0.1958041958041958,0.823529411764706,1.5495356037151704
"medication_ongoing, knee_present, knee_l_duration_val, knee_l_exam_rom",sex_female,0.16083916083916083,0.92,1.5477647058823532
"medication_ongoing, appetite_normal, sex_female, stool_satisfactory, urine_normal",knee_present,0.13986013986013987,0.9523809523809524,1.5476190476190477
"knee_l_duration_val, nidra_disturbed","medication_ongoing, knee_present",0.11188811188811189,0.8421052631578948,1.5438596491228072
"appetite_normal, medication_ongoing, surgery_other, stool_satisfactory",knee_present,0.13286713286713286,0.95,1.5437499999999997
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, knee_r_duration_val, knee_l_exam_creps_left","medication_ongoing, knee_present",0.14685314685314685,0.84,1.54
"medication_ongoing, surgery_other, sex_female, stool_satisfactory",knee_present,0.1258741258741259,0.9473684210526316,1.5394736842105263
"knee_r_exam_creps_right, urine_normal","medication_ongoing, knee_present",0.18181818181818182,0.8387096774193549,1.5376344086021507
"appetite_normal, surgery_other, knee_present, urine_normal",sex_female,0.14685314685314685,0.9130434782608696,1.536061381074169
"surgery_other, comorb_other","medication_ongoing, knee_present",0.21678321678321677,0.8378378378378377,1.536036036036036
"medication_ongoing, appetite_normal, surgery_other, surgery_other_duration_days, comorb_other",knee_present,0.11888111888111888,0.9444444444444443,1.5347222222222219
"sex_female, knee_present, urine_normal, comorb_other","appetite_normal, medication_ongoing",0.15384615384615385,0.8148148148148149,1.5331384015594542
"urine_normal, surgery_other, lumbar_present, sex_female",knee_present,0.11188811188811189,0.9411764705882353,1.5294117647058822
"nidra_sound, sex_female","medication_ongoing, knee_present",0.13986013986013987,0.8333333333333334,1.527777777777778
"knee_l_exam_tenderness_knee, acidity","medication_ongoing, knee_present",0.1048951048951049,0.8333333333333333,1.5277777777777777
"stool_unsatisfactory, gas, nidra_disturbed","tongue_sama, medication_ongoing",0.15384615384615385,0.9166666666666666,1.5242248062015504
"tongue_sama, medication_ongoing, surgery_other_duration_days, appetite_normal",knee_present,0.1048951048951049,0.9375,1.5234375
"surgery_other, knee_present, urine_normal, comorb_other","appetite_normal, medication_ongoing",0.11888111888111888,0.8095238095238095,1.5231829573934839
"knee_l_exam_creps_left, knee_l_duration_val, knee_l_exam_rom",sex_female,0.13286713286713286,0.9047619047619048,1.5221288515406164
"stool_unsatisfactory, lumbar_present, gas","tongue_sama, medication_ongoing",0.14685314685314685,0.9130434782608696,1.5182002022244694
"surgery_other, knee_present, comorb_other","appetite_normal, medication_ongoing",0.17482517482517482,0.8064516129032259,1.5174023769100171
"nidra_sound, stool_satisfactory",appetite_normal,0.21678321678321677,0.9117647058823529,1.5160738714090287
"knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, urine_normal","medication_ongoing, knee_present",0.13286713286713286,0.8260869565217391,1.5144927536231885
"knee_l_duration_val, knee_l_exam_rom, knee_r_exam_rom",sex_female,0.1258741258741259,0.9,1.5141176470588236
"surgery_other, sex_female, urine_normal",knee_present,0.1888111888111888,0.9310344827586207,1.5129310344827585
"surgery_other, sex_female","medication_ongoing, knee_present",0.23076923076923078,0.825,1.5125
"nidra_sound, knee_present, stool_satisfactory",appetite_normal,0.13986013986013987,0.9090909090909091,1.5116279069767442
"appetite_normal, surgery_other, urine_normal","medication_ongoing, knee_present",0.16083916083916083,0.8214285714285714,1.505952380952381
"medication_ongoing, knee_l_duration_val, knee_l_exam_rom, knee_l_exam_tenderness_knee",sex_female,0.11888111888111888,0.8947368421052632,1.5052631578947369
"nidra_sound, knee_l_duration_val",appetite_normal,0.13286713286713286,0.9047619047619048,1.5044296788482836
"appetite_normal, surgery_other","medication_ongoing, knee_present",0.22377622377622378,0.8205128205128206,1.5042735042735045
"knee_l_duration_val, knee_l_exam_rom",sex_female,0.17482517482517482,0.8928571428571428,1.5021008403361344
"stool_unsatisfactory, nidra_disturbed","tongue_sama, medication_ongoing",0.1958041958041958,0.903225806451613,1.5018754688672171
"surgery_other, lumbar_present, comorb_other","medication_ongoing, knee_present",0.1258741258741259,0.8181818181818182,1.5000000000000002
"appetite_normal, medication_ongoing, surgery_other, surgery_other_duration_days",knee_present,0.16783216783216784,0.9230769230769231,1.5
"nidra_sound, medication_ongoing, knee_l_duration_val",appetite_normal,0.1258741258741259,0.9,1.496511627906977
"tongue_sama, stool_unsatisfactory, medication_ongoing, knee_l_duration_val",sex_female,0.11188811188811189,0.8888888888888888,1.4954248366013072
"knee_r_exam_tenderness_knee, urine_normal","medication_ongoing, knee_present",0.15384615384615385,0.8148148148148149,1.4938271604938274
"nidra_sound, urine_normal, stool_satisfactory",appetite_normal,0.18181818181818182,0.8965517241379312,1.4907778668805136
"medication_ongoing, surgery_other, stool_satisfactory",knee_present,0.15384615384615385,0.9166666666666666,1.4895833333333333
"knee_present, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, gas","tongue_sama, medication_ongoing",0.11888111888111888,0.8947368421052632,1.4877600979192167
